id,source,text,MGT
330, baphawula nge video yocansi ,"SEBEVULE icala lokwehliswa isithunzi abashadile, uRomeo noBasetsana Kumalo, ngemuva kokusabalala kwemibiko ezinkundleni zokuxhumana zokuthi kune-video yocansi kaRomeo nomunye usaziwayo wesilisa.Indaba yasuka ngemuva kokuthi umbhali wezincwadi uJackie Phamatse abhala ekhasini lakhe ukuthi uzwe ingxoxo phakathi kowesifazane osembonini yethelevishini encenga omunye umngani wakhe ukuthi angayisabalalisi i-video yakhe ephuzile nomyeni wakhe esocansini nosaziwayo wesilisa.Kusuka lapho abanye bavele bacabanga ukuthi kukhulunywa ngalabo saziwayo abangosomabhizinisi.Esitatimendeni bathe bavule icala futhi bafaka isicelo sencwadi yokuvikelwa kwabanesandla kulokho. Bathe bayathemba ukuthi lokhu kuzothumela umyalezo oshubile kulabo abasabalalisa imininingwane engamanga ngabanye ngaphambi kokuthola ubufakazi noma ukucabanga ubungozi balokho.“Umonakalo owenzeke kithina ngokomoya nangokomsebenzi awukaleki. Ngaphezu kwalokho lokhu kusatshalaliswa kwamahemuhemu kulimaze izingane zethu emoyeni esihlale sizama ukuthi zingaveli emehlweni abantu.”Bathe bekunzima ukuthula ngesonto eledlule.“Ukuthula kwethu bekungekhona ukuthi kunobuqiniso ngalezi zinsolo kodwa yingoba besishaqekile futhi sihlukumezekile ngalokhu nangendlela okusatshalaliswe budedengu ngayo.”",0
331, icwile kwezikafaro intsha ucwaningo ,"NJENGOBA uJuni uhlonzwa njengenyanga yentsha, sekuvele izibalo ezishaqisayo zentsha yaseNingizimu Afrika yesilisa emnyama okuthiwa iqengqeleza phambili ngokucwila ezinkambeni zikaFaro. Ngo-1976 intsha yakuleli yayilwa namaBhunu ifuna ukuqedwa kokufunda ngesibhunu zonke izifundo, kodwa eyanamuhla enye yayo ingene shi kwizidakamizwa.Ucwaningo olwenziwe ngabomkhankaso oqwashisa ngokucwila otshwalweni i-Aware Organisation.Lolu cwaningo luveza isithombe sokuthi lapha eNingizimu Afrika kuthengwa utshwala buka-R3.8 billion ngonyaka. Kubantu bakuleli balinganiselwa ku-60% abaphuza utshwala kanti kubona bangu-34% abaphuza ngokweqile. Kulesi sibalo isilinganiso sekota ngabesilisa abamnyama abaneminyaka eqala ku-24 kuya ku-35 abazithola becwile kubona ngendlela exakile.Ucwaningo luveza ukuthi iningi lentsha yakuleli kuthi ineminyaka engu-12 isuke isilingeka ifise ukuzwa ukuthi utshwala bunambitheka kanjani.Enye iyadikila ingaphide ibuthinte ngenxa yokungathatheki kodwa enye iyabuyela kubona igcine isibujwayele. Ngeshwa enye iyedlulela igcine isiyimulutha yotshwala. Le ntsha isuke inezizathu ezahlukene ezisuke siyiholele kulo mbulalazwe. Phakathi kwezizathu ezibaliwe ezidoba intsha wukuthi iningi layo isuke isiphothule isikole, isanda kuqala umsebenzi futhi isizithathela izinqumo ngemali yayo.Kulapho kwabanye kuqala kube nengcindezi yokufuna ukubukwa, ukudlisela kontanga nakwabobulili obehlukile. Enye intsha ibulawa amahloni, ukuze iwaqede isebenzisa utshwala bese bekwazi ukukhuluma babe nesibindi noma benze okuthile abasuke behlukela ukukwenza bengaphuzile.Ukuhlanganyela nabangani nemindeni emicimbini, nakho kuyabahlohla abanye ukuba bagcine bekhothakhothile kwezikaFaro ngenxa yokungafuni ukusala ezintweni.Inkinga iba lapho uma abanye sebephenduka izigqila zotshwala. Izinqumo nezibopho abanazo empilweni zigcine sezithikamezwa wukuphuza kakhulu. Lapha singabala ukuthi umuntu akhohlwe yinto asuke eyikhulumile, wukuvuka sekudlule isikhathi, wukudala umonakalo njengokushayela ephuzile noma ukuba nenkani angalawuleki. Ngalezi zizathu kuphela imisebenzi, kuchitheka imishado nothando kwabanye ababe besahlonishwa kuphele nokwethenjwa.Kuzona singabala ukuwa nokuhluleka wukuhamba uqonde okungaholela ekulimaleni nokufa imbala.Utshwala obuningi emzimbeni womuntu kungadala ukuthi inhliziyo ime noma umuntu akhingcwe ngumphalazo wakhe ashone. Ukuphuza ngokweqile entsheni kuphinde kusolwe ngokwanda kwezigameko zokuzibulala uma inengcindezi empilweni yayo. Ukuphuza kakhulu kungagcina omunye umuntu esehanjelwa wumqondo nokungadala umonakalo emqondweni, omunye agule ngekhanda.Kwabesifazane abakhulelwe utshwala bulimaza ingane ibe nesifo iFetal Alcohol Syndrome esuke isakhula kuyena.Ucwaningo olwenziwe yi-University of Cape Town ngo-2014 kuya ku-2015 bulinganiselwa ku-4.8 billion utshwala obuthengiwe.Isikhulu esiphezulu kwi-Aware * -Ingrid Louw uthe kubalulekile ukuthi intsha yazi kabanzi ngobungozi botshwala obuphuzwa kakhulu.“Bakhona abantu abaphuzayo kodwa ngendlela ehlelekile nengenabo ubungozi, bese kuba khona labo abacwilile,” usho kanje.Uthe kulabo abacwilayo kubona, kubalulekile ukubazisa ngobungozi obunabo empilweni yabo nakweyabanye abantu.“Ucwaningo lwethu luveze ukuthi abantu bakuleli abasethuki uma bebona izimoto zishayisana kade zigijima ngesivinini esiphezulu nasekuboneni izidumbu zindiza ngenxa yengozi lapho kusuke kudalwe wukushayela imoto komuntu ephuzile. Akukuhle lokhu. Kusitshela ukuthi kukhona lapho singenzi kahle khona, yingakho sizozama ukulungisa isimo ngemikhankaso yethu,” usho kanje.Lo mkhankaso wokuqwashisa ngobubi bokuphuza ngokweqile, unethemba lokuthi uma kungasetshenzwa kubanjiswane kungaphela ukubikwa ngezingozi zemigwaqo ezidalwa abashayela bephuzile, ukuphuza kwezingane nezinye izinto ezimbi ezidalwa wutshwala.Ezinye zezizathu ezoholela entsheni ukuthi iphuze:Ukubona abanye abantu bephuzaUkufoma nokufuna ukuzilawulaUkufuna ukuzama izinto ezintsha empilweni ezizokwenza umuntu aveleleUkungazethembiUkuhehwa okungelona iqiniso njengezinhlelo zethelevishini nezikhangiso.",0
332, kuxwayiswa ababhukudi njengoba esusiwe amanethi ,"ABE-KZN Sharks Board bagqugquzele umphakathi ukuthi ulalele abaxwayisa abantu ngokubhukuda emabhishi njengoba esesusiwe amanethi avimba oshaka emabhishi aseNingizimu yeKwaZulu-Natal, kwazise osayidinsi sebeqalile ukubonakala.UMnuz Mike Anderson-Reade weKZN Sharks Board, esitatimendeni uthe sekuyisikhathi sokufika kosayidinsi kanti amanethi avimbela oshaka ukuthi beze osebeni asusiwe emabhishi ukuze osayidinsi nezinye izilwane ezihambisana nabo njengamahlengethwa zihambe ngokukhululeka.Uma kuza osayidinsi amanethi ayasuswa ngoba uma ehleli izilwane ezihambisana nabo ziyabhajwa emanethini zigcine sezifa kanti nosayidinsi abahambi ngokukhululeka.“ISharks Board izoqhubeka nokuqapha isimo ngokusebenzisana nomasipala abanamabhishi ukuqinisekisa ukuthi abantu baphephile kanti nosayidinsi bahamba ngokukhululeka,” kusho u-Anderson-Reade.Uthe osayidinsi babonakele eRamsgate, eMthwalume naseMthethweni. Uveze ukuthi amahlengethwa namaCape Gannets okuyizinyoni ezihambisana nosayidinsi nazo ziboniwe ngaseMazeppa Bay yize bezingeziningi.Osayidinsi baheha inqwaba yezivakashi ezisuke zifuna ukubadoba kanti ezinye zisuke zijabulela ukubona amahlengethwa, izinyoni nezinye izilwane ezisuke zijaha osayidinsi.Abanikazi bamahhotela agudle ulwandle nabo sebeqalile ukukhangisa ngezindawo zokuhlala koMargate, Ramsgate, eThekwini, nakwezinye izindawo.",0
333, umfundi uyodlala kwindebe yomhlaba yerugby ,"BEKUYIPHUPHO lakhe leminyaka ukuyodlala phesheya umfundi wesikole samabanga aphezulu oqokelwe ukuyodlala kwiNdebe yoMhlaba yeRugby, eMalaysia.USange Matebese (17) ofunda uGrade 12 eDurban Girls High, uqokelwe ukuyodlala eqenjini leTouch Rugby Under 18. Lo mfundi odlala iRugby nasesikoleni, waqala ngo-2016 ukudlalela iqembu lesifundazwe kulo mdlalo osenabamnyama abambalwa. Ngaphandle kokudlalela iqembu lesifundazwe, uphinde aqeqeshe elesikole.“Ngangivele ngibatshelile abazali bami ukuthi ngelinye ilanga ngiyodlala kwindebe yomhlaba. Ngiwumuntu okholelwa ekufezeni wonke amaphupho,” echaza.USange wayevele ekhethiwe ukuyodlala phesheya ngonyala odlule kodwa wabanjwa umdlalo weshashalazi. Uyilungu leYoung KZN Perfomers adlala kulo imidlalo yeshashalazi.“Kwakusele isonto ngaphambi kokuthi kuqale umdlalo weshashalazi ngesikhathi ngiqokelwa ukuyodlala phesheya ngonyaka odlule. Ngenxa yokuthi angifuni ukuqala into ngingayiqedi, ngakhetha ukuqhubeka nomdlalo weshashalazi,” kusho uSange.Okumenze wakwazi ukuqokwa ukuyodlala phesheya kulo nyaka ukuthi wabonwa umqeqeshi edlala kwiSenior Inter-Provincial Tournament eqenjini labesifazane. USange usesungule neqembu lakhe leTouch Rugby elibizwa ngamaScorpions. Useqeqesha nomfowabo omncane naye osedlalela iTouch Rugby Under 15 esifundazweni. Unina uNkk Busi Sange uthe uyabamangaza umfutho wendodakazi yakhe. Uthe ubamba kwasani kodwa aphumelele kukho konke.“Kulo nyaka kudingeke ukuthi ayeke ukwenza ezinye izinto ukuze agxile ezifundweni nakwi-Rugby,” kusho yena.USange Matebese (17) ofunda uGrade 12 eDurban Girls High, uqokelwe ukuyodlala eqenjini leTouch Rugby Under 18. Isithombe: SIBUSISO NDLOVUUSange osamile ekudlaleni imidlalo yeshashalazi, ungumholi wabafundi ekilasini aphinde abe ngukaputeni weTouch Rugby noweDrama esikoleni.Kuthiwa ukudlala yinto yakhe ngoba ngisho esakhula awukho umdlalo angakaze awenze.Uke wadlala iBasketball wabuye waba ngukaputeni weqembu lokubhukuda nelabagijimi esikoleni. Utshele Isolezwe ukuthi uma eseqede * -matric ufuna ukuyokwenza iSport Sciences enyuvesi ukuze afunde kabanzi ngezemidlalo. Kudingeka ukuthi aqokelele uR42 000 ukuze uhambo lokuya eMalaysia lube yimpumelelo njengoba bezikhokhela izindleko. Unina uthe bafisa noma ubani ongabalekelela ukuhlanganisa le mali. Indebe yomhlaba izoba amasonto amabili ngo-Agasti lapho bezodlala namaqembu ahlukene okubalwa iNew Zealand ne-Australia.",0
334, usesaba nokuya esikoleni odonswe amankwahla ,"USESABA nokuya esikoleni umfundi waseCastle Hill Primary, eNewlands West eThekwini emuva kokuba kuthiwe uhlukunyezwe womunye umfundi oyibhoklolo, omdonse amankwahla waze wavuvukala, wabuya kudokotela.Unina walo mfundi, esingeke simdalule ukuze kuvikelwe isithunzi somfundi, uthe usefisa nokuyikhipha ingane esikoleni ngoba iphoxekile kakhulu. Lo wesifazane ubethukuthele eveva ethi impilo yengane yakhe isengcupheni uma kunezigameko ezinje esikoleni.""Alukho usizo esiluthola esikoleni ngoba lezi zingane zikhonjiwe ziyaziwa, kufanele ngabe kubizwa abazali bazo zijeziswe kodwa akwenziwanga lokho.“Kuthiwa kunamabhoklolo aphuca izingane imiphako yazo kodwa akukho okwenziwayo ngalokho. Inhliziyo yami ibuhlungu, ukube akuwona uJuni ngabe ngiyayikhipha ingane yami kulesi sikole,’’ kubalisa unina wengane.Uthe indodana yakhe iyile kudokotela wayihlola, wathola ukuthi awukho umonakalo otheni. Unina wengane ukhathazeke ngokuthi kungenzeka umonakalo uvele emuva kwesikhathi eside isindala ingane.Okhulumela uMnyango wezeMfundo KwaZulu-Natal, uMnuz Kwazi Mthethwa, uthe inkinga yezingane eziqonela ezinye ezikoleni idlongile. Ukhale ngokuthi izimpande zayo zisemuva emakhaya lapho izingane zingafundiswa khona ngendlela.“Esimweni esinjalo siyaphenya bese sijezisa lowo mfundi osuke etholakale enecala ngoba ngeke kubekezelelwe ububhoklolo. Yinto embi kabi ukuthi kube nomfundi ohlukunyezwa adonswe ngomphambili esikoleni,’’ kusho uMthethwa.Unina wengane uthe usebuya ngisho kosonhlalakahle ngoba ubonile ukuthi ingane yakhe yethuka izanya, iyesaba ukuya esikoleni ngoba iphenduke inhlekisa ezinganeni efunda nazo.Uthe okumcika kakhulu ukuthi kuthalalisiwe esikoleni sengathi akwenzekanga lutho.",0
335, sigcine singcwatshiwe isidumbu sendoda ebesibangwa ,"SIGCINE singcwatshwe ngeSonto isidumbu sendoda yaseShowe ebesibangwa umndeni nabasekhweni layo eMgungundlovu ngesonto eledlule.Leli phephandaba ngeledlule libike ngesigameko sokulwa kwamalungu omndeni kaMnuz Bhekisisa Msane (62) nomndeni wakwaNdlovu okuyikubo kukankosikazi wakhe omncane nokuyilapho ashonele khona. UMsane, ngeSonto ungcwatshwe emzini kayise eShowe wazilelwa amakhosikazi akhe amadala amabili okunguMaSibisi noMaNxumalo.Lithintwa ilungu lalo mndeni, uNkk Ntombi Msane uthe konke kuhambe ngohlelo abebelufisa njengomndeni. Uveze ukuthi namakhosikazi akhe ayewashiye ngemuva amnikeze inhlonipho amngcwaba ngaphandle kwezaba aze amzilela.“Sifihle kahle, namanye amalungu omndeni abengazi asizwe ukubona udaba kwiSolezwe. UMsane simngcwabe kahle eduze kukanina,” kusho uNkk Msane.Eqhuba uthe bewumndeni babonga ukuthi uMsane akazange angcwatshwe phezu komunye umuntu emathuneni kahulumeni ekubeni enodedangendlala wendawo.“Siyabonga kubantu abakwazi ukusisiza sayolanda isidumbu. Namakhosikazi akhe ayabonga ngokuthi ugcine ubuyile umzimba womyeni wawo. Ukube abazange bajahe impi kwaboniswana kahle ngabe nabakwaNdlovu bakwazile ukumungcwaba uma bebenothando,” kusho uNkk Msane. Leli phephandaba ligcina ukukhuluma nowesifazane owaphucwa isidumbu uNksz Sandile Ndlovu wathi akukho asafisa ukukwenza ngesidumbu ngoba usemzilele umyeni wakhe uyawukhulula lo mndeni ukuthi umngcwabe ngaphandle kwakhe.Kuthiwa kwaba nempi ngesikhathi umndeni wakwaMsane uyolanda isidumbu sawo eMgungundlovu sekunomlindelo. Kuthiwa kwakushayanwa ngamatshe kwagcina kubhuntshe nomngcwabo, umndeni kaMsane usuthathe isidumbu sawo.",0
336, udutshuliwe obehlasela izalukazi ,"AZIKATHOLAKALI izihlobo zowesilisa okuthiwa udutshulwe washona ngonogada ngoMsombuluko emuva kokuhlasela umuzi wesalukazi ezokweba eMhlali. Kuthiwa lo msolwa ubevele ehlupha ngokuhlasela izaguga kule ndawo njengoba esigamekweni sokugcina ebebamba inkunzi isalukazi esineminyaka engu-73.Lo wesilisa imininingwane yakhe engakatholakali njengoba engaziwa, kuthiwa ubesenezinye izigameko abefunelwa zona ezihlobene nokuhlasela izaguga.Kuthiwa isalukazi sivuswe umsindo ekuseni, okuthe uma siyobheka emnyango, umsolwa wasikhombisa isibhamu wafuna izimpahla.Okhulumela amaphoyisa KwaZulu-Natal uLieutenant-Colonel Thulani Zwane uthe azikatholakali izihlobo zikamsolwa futhi akwaziwa nokuthi ubehlalaphi. Uveze ukuthi isalukazi besisalele emzini waso eSalt Rock ngesikhathi sivuswa umsindo egcekeni. Kuthiwa umsolwa ubesehambile endlini yesalukazi ngesikhathi ethungathwa onogada abazimele emuva kokubikelwa ngalesi sigameko.UZwane uthe umsolwa ubesolwa ngamanye amacala amabili nawo ahlobene nokuphanga emizini ekuyona le ndawo.“Umsolwa usabise isalukazi ngesibhamu maqede wathatha iselula, imali nezinye izimpahla. Isalukazi sishayele inkampani yonogada, yathungatha umsolwa obesaseduze nendawo yesigameko. Onogada bebezama ukumbamba, wadubula kuqala onogada baphindisela kwashona umsolwa,” kusho uZwane.Umufi kuthiwa utholakale nesibhamu esingekho emthethweni okusolakala ukuthi yisona abekhombe ngaso isalukazi.“Kuvulwe icala lokuphanga kuhlonyiwe, kwavulwa nedokodo lokufa komuntu eliphenywa amaphoyisa aseMhlali. Kusolwa ukuthi isibhamu esitholakale kumufi sasintshontshwe komunye umuzi ngesikhathi kuphangwa ngoMeyi nonyaka,” kusho uZwane.UZwane uthe isalukazi asilimalanga kulesi sigameko ngoba umsolwa uphume nezimpahla kuphela.",0
337, imibono ngishayela izandla umalema ngesibindi sakhe ,"MHLELI: KwiSolezwe langoLwesithathu, Juni 20, phansi kwesihloko esithi: IDA ivulele uJuju awokucwasa. Ngithi ake ngibeke owami umbono. UMalema ukhuluma ngezinto ezigqitshiwe. Ngesibindi sakhe ngimushayela ihlombe.Mhlawumbe ngaphambi kokuqale bagijimele ezinkantolo ontabakayikhonjwa, kungakuhle baqale babheke ubuqiniso bale nto ekhulunywa nguJuju, bazenzele ucwaningo, ikakhulukazi ngalezi zindawo ezinabomdabu baseNdiya abaqashe abamnyama. Kungaba yisemalolini, emakhishini, hardware, ezitolo zokudla njalo-njalo. Uma beneqiniso bayobuya, bamxhawule uMalema, bathi wayeqinisile.Okwe-DA ke khona kuwusizi. Banendlela ebasebenzela kahle kabi yokuphusha abomdabu phambili, ukulwela ububi babo. Ake ngithi uma ucheme nabacwasi ngeke ukubone ukucwasa. Uma ungakubacindezeli ngeke nangengozi uyibone ingcindezelo. Ngicela umphakathi ubathethelele abantu abafana nomfo kaMphithi. Kanti yini wena ongayilindela emntwini olala ngengubo enye nabacwasi? Ngiyolokhu ngasho ukuthi kusezindebeni zomlomo kuphela ukuthi iNingizimu Afrika ibumbene. Hamba uye emapulazini. Uzobona ukuthi abantu bakithi bahlukunyezwa kanjani. Umfo kaMalema ukusho kucace ukuthi, hhayi bonke. Lapho ngimshayela elikhulu ihlombe. Sengathi banganda abaholi abakwazi ukukhuluma ngezinto ezithi zenzeka zibe zifihlwa.",0
338, kusazothatha isikhathi ukuguqula isimo sezwe langeni ,"OMUNYE wabaqokwe nguMengameli Cyril Ramaphosa ukuheha abatshali bezimali uthi abantu kumele babekezele ngoba kusazothatha isikhathi ukuguqula isimo sezwe.UNksz Phumzile Langeni, oyiPresidential Investor Emissary, ubekhuluma nosomabhizinisi izolo esithangamini senhlangano iBusiness Leadership South Africa (BLSA) eThekwini. Uqokwe ngo-Ephreli nabanye abathathu ukuthi bazame izindlela zokungenisa ezweni li * $1 billion eminyakeni eyisihlanu. Utshele osomabhizinisi ukuthi umkhankaso kamengameli obizwa ngeThuma Mina, ngeke uphumelele uma engalekelelwa.Uvumile ukuthi isimo ezweni simanzonzo kuzo zonke izinhlangothi, ikakhulukazi kwezomnotho.“Abantu balahlekelwe yithemba, kubonakala ngokwanda kwemibhikisho nsuku zonke. Awulula umsebenzi esinikwe wona kodwa okuhle wukuthi umengameli uhambe phambili wadlulisa umyalezo. Kuzothatha isikhathi ukuthola izindlela zokuheha abatshali bezimali nokudayisa kahle izwe lethu. Emazweni angaphandle uma ufika khona babuza ngesimo sezepolitiki esingesihle nenkohlakalo. Lezi ngezinye izinto ezixosha abatshali bezimali,” kusho uNksz Langeni.Yize ethe kuzothatha isikhathi ukulungisa isimo, uNksz Langeni uthe kukhona okuthembisayo osekwenzekile selokhu kuthathe umengameli omusha. Phakathi kwakho ubale ukuqokwa kukandunankulu omusha eNorth West emuva kwezinkinga nokungalawuleki kwesifundazwe. Unxuse osomabhizinisi ukuthi basizane nohulumeni ukushintsha isimo, wathembisa ukuthi bazohlangana nabo ezifundazweni zonke ukuzwa umbono wabo. Ugcizelele nokuthi balekelele ukudala amathuba omsebenzi ngoba uhulumeni ngeke akwazi eyedwa.UMnuz Bonang Mohale oyisikhulu seBLSA, uthe osomabhizinisi bahlalelwe wumsebenzi omkhulu wokubuyisa isithunzi sezwe. Uthe inkinga yamazwe ase-Afrika akukona ukuthi ahlwempu kodwa ukuthi awalawulwa ngendlela efanele.“Inkinga yisekutheni sikhetha abaholi abangafanelekile kodwa sinayo ingcebo. Umsebenzi esibhekene nawo manje wukubheka ukuthi silwa kanjani nokulawulwa koMbuso yidlanzana. Kumele sibheke nokuthi sizozinciphisa kanjani izindleko zikahulumeni nengqalasizinda ebizayo engadingeki,” kusho uMohale.Uthe osomabhizinisi kumele babe phambili ekusizeni umengameli emkhankasweni wokuthunywa. Njengoba bezohambela zonke izifundazwe bebonisana noso­mabhizinisi, kumele basho ukuthi kungani bengafuni ukutshala izimali kuleli. Abanye osomabhizinisi izolo bakhale ngezinga lokwehla kwemfundo abathe linomthelela ekungaqashweni kwentsha.",0
339, indida isitshudeni siziphonsa esitezi ,"SEKUQUBUKE indida ngesitshudeni sesikhungo semfundo ephakeme eThekwini, esithanqazeke esitezi sashona ngoLwesihlanu, osekuvele nezinsolo zokweba.Lesi sitshudeni sesilisa okuthiwa sifunda eDurban University of Technology (DUT), besisuka esitezi sesithupha ophikweni lwaseML Sultan kusona lesi sikhungo. Imininingwane yalesi sigameko nekamufi ibingakatholakali kodwa sekuvele imibiko eminingi ngaye njengoba abanye bekuphika ukuthi ubebaleka.Lolu daba belusematheni nayizolo ekhasini likaFacebook lezitshudeni abanye bebemgagula nangegama umufi. Ezinye izitshudeni ziveze ukuthi umufi ubekade ephuca owesifazane iselula, wabaleka. Zithe ubejahwa ngesikhathi eziphonsa esitezi, waphahlazeka kwachitheka ubuchopho.Ezinye izitshudeni kuFacebook zithe ziyamazi umufi futhi ziyakungabaza ukuthi ubentshontsha njengoba zingamazeli okubi. Zisole ukuthi kungenzeka ukuthi ubezama ukuzibulala ngezinkinga ezithize.Lesi sigameko esishaqise izitshudeni senzeke ngezithuba zabo 4 ntambama.Okhulumela amaphoyisa KwaZulu-Natal, uLieutenant-Colonel Thulani Zwane, uthe kuphenywa idokodo lokufa komuntu esiteshini eBerea.Uthe kabanayo eminye imininingwane ngomufi ngaphandle kokuthi uphonseke esitezi kulesi sikhungo.Ongumengameli wesigungu sezitshudeni eDUT, uSphephelo Mthembu, uthe ngeke akwazi ukuphawula ngoba usemngcwabeni wacela ukubuye athintwe.Isitatimende esikhishwe wuphiko lwezokuxhumana nabezindaba eDUT sisiqinisekisile isigameko kodwa yangavela eminye imininingwane futhi sangacacisa ukuthi yisitshudeni esishonile.“Isikhungo sisazama ukuthola eminye imininingwane eqondile ngalesi sigameko, esisabikelwe ukuthi ngesokuzibulala. Uma sesithole yonke imininingwane sizokhipha umbiko ocacisayo,” kusho isitatimende.",0
340, i sabc izotakulwa ngabanamava ,"INHLANGANO yezokusakaza iSouth African Broadcasting Corporation (SABC) iqoke uMnuz Madoda Mxakwe ngengesikhulu esiphezulu sayo noNkk Yolande van Biljon njengesikhulu esiphethe izimali zale nhlangano.Lezi zindaba zimenyezelwe nguSihlalo weBhodi, uMnuz Bongumusa Makhathini izolo.Uthe izikhulu ezintsha zizosebenzisana noMnuz Chris Maroleng obhekelele ukusebenza kweSABC kanti zizoqala ukusebenza ngoJulayi 1.Uchaze uMxakwe njengomuntu okhaliphile okwaziyo ukushintsha izinhlangano ezingayingenisi imali, azenze zibe nenzuzo.UMxakwe uneziqu zeMA (Global Political Economy) azithola eNyuvesi yaseSussex e-United Kingdom, izitifiketi zokuhola amabhizinisi azithola eLondon Business School, ezePDG kwiBusiness Administration azithole eGordon Institute of Business School (GIBS) nezinye.Useke wasebenza kwaNestle eyisikhulu esibhekelele ukukhula kwale nkampani eMozambique, Namibia, Botswana, Swaziland naseLesotho.UMkhathini uthe uNkk van Biljon naye unamava kwezamabhizinisi njengoba ebesebenza kwaDenel ephethe izimali.“Uyena oweza nohlelo lokushintsha izinto kwaDenel. Ubesebenza kwaGlad Africa Group, uneziqu zeBCom Accounting, B Compt (Hons), B Comm (Hons) neze M Comm (Taxation). Ukuqokwa kwalaba kusho ukuthi sizimisele ukuheha ongoti emikhakheni ehlukene ukuze beze namacebo okuthuthukisa iSABC, balethe ubuchwepheshe besimanje bagculise namakhasimende ethu,” kusho uMakhathanini.Uthe ukuqokwa kwezikhulu kuzoletha amakhono amasha, kuqinisikise nokuthi ubulili nazo zonke izinhlanga zimelelekile.",0
341, bajabule ongqongqoshe ngabakhi bamakhondomu ,"UNGQONGQOSHE wezeMpilo kuleli, uDkt Aaron Motsoaledi noNgqongqoshe walo mnyango KwaZulu-Natal, uDkt Sibongiseni Dhlomo, banelisekile ngokusebenza kwenkampani ekhiqiza amakhondomu, eseDube Trade Port.Ngemuva kokuvalwa kwengqungquthela ebidingida izinto ezithinta isifo sofuba, eThekwini, ngesonto eledlule uDhlomo noMotsoaledi bavakashele isikhungo esakhiwe ngokusebenzisana nenkampani yase-United States, iHBM neSA Potection Services. Lesi sikhungo sibizwa ngokuthi iHBM-SA.Lesi sikhungo sikhiqiza amakhondomu angu-700 000 ngosuku. Lawa makhondomu aphakelwa ezikhungweni zezempilo zakuleli, amanye adayiswe emazweni angaphandle. Kulindeleke ukuthi le nkampani yenyuse isibalo somkhiqizo wayo kungekudala njengoba iqhubeka nokunweba ibhilidi esebenzela kulo.Amakhondomu akhiqizwa kulesi sikhungo, iMax Condoms, angene esikhundleni seChoice azosatshalaliswa ezikhungweni zikahulumeni.Le nkampani, eyakhiwe ngoR150 million, iqashe abantu abangu-150 bendawo. Ngaphambi kokuthi kusungulwe le nkampani, uMnyango wezeMpilo bewuwathenga eChina amakhondomu asatshalaliswa ezikhungweni zikahulumeni. Ngemuva kokuthi uhulumeni esungule uphiko oluyisipesheli lokuthuthukiswa komnotho, eDube Trade Port, uthathe isinqumo sokuthi le nkampani ibe kulesi sikhungo esenzelwe ukuthi kube lula ukuthi kuthunyelwe izimpahla kwamanye amazwe.UDkt Dhlomo uthe: “Ungqongqoshe kumjabulisile akubone kulesi sikhungo waze wethembisa ukuthi uzobuya maduze azosivula ngokusemthethweni. Okumjabulise kakhulu ukuthi lesi sikhungo singakwazi ukukhiqiza amakhondomu angu-1.4 million ngosuku. Thina kulesi sifundazwe sishaye izinyoni ezimbili ngetshe elilodwa ngokuvulwa kwalesi sikhungo esifundazweni sethu, ukuba khona kwaso kusho ukuthi ngeke sishodelwe ngamakhondomu njengoba ezobe ekhiqizwa lapha. Kuzoba lula ukuthi athunyelwe ezikhungweni zezempilo kulesi sifundazwe,” usho kanje.Amakhondomu athathwa njengesivikeli esiphephile esingavikela ukukhulelwa okungadingekile nokudluliselana ngezifo socansi.Izibalo zezempilo kuleli zikhombisa ukuthi amantombazane aneminyaka ephakathi kuka-15 no-24 kunamathuba amaningi okuthi athole igciwane lengculazi nokuthi akhulelwe engahlelile. Lokhu kunomthelelela wokuthi kube nabafundi abaningi abaphume esikoleni bengaziphothulile izifundo zabo ezikoleni zamabanga aphezulu nasezikhungweni zezemfundo eziphakeme.UDhlomo uthe uhulumeli usaqhubeka nokugqugquzela ukuthi abantu basebenzise uhlelo lokuzivikela oluhlanganisa izindlela ezembili ngesikhathi esisodwa, iDual Protection. Abesilisa basokwe kodwa baqhubeke basebenzise amakhondomu, njalo uma beya ocasini, abesifazane basebenzise amaphilisi noma umjovo wokuhlela nekhondomu, njalo uma beya ocansini.",0
