id,source,text,mgt
2132,mistral:7b,Ngakho-ke nguye neze udale igciwane futhi nguwenze ukuthi uhlonzwe njengo-ngciwane emva kokugqala.,1
test_isizulu_00250,mistral:7b,"Lab'izinikazi 5 amanini angithanda ngoMomozi, kodwa ngikufa ngu-labia.",1
871,mistral:7b,"Ukuthi uSthembiso Mthembu abantwana basebenzisa ngokuthi wakho wagoda izifundo zobunjiniyela, kakhulu okujabula.",1
386,mistral:7b,"UMBUZO: Ngishade ngo-38, ngiganwe unkosikazi ona-27 weminyaka. Ezinyangeni ezimbalwa ezedlule uqale ukusabisa ngokushiya phansi umshado wethu ngenxa yobudoda bami obungasenamandla. Akukho engingakwenzi ekhaya njengendoda, inkinga yinye nje kuphela, ile yobudoda bami. Sengiyizame yonke imishanguzo nezimbiza ezivusa umlilo kodwa kwanhlanga zimuka nomoya. Kwala ngisho sengimthengela imoto kanokusho ukuzama ukumehlisa umoya kodwa lutho akulungi. Umshado wami usengcupheni. Ngenzenjani? IMPENDULO: Siyazwelana nawe mfowethu. Akulona iphutha lakho ngempela kodwa kumele umzwele noma kunjalo unkosikazi wakho. Kuthatha umuntu oqotho ukuhlala emshadweni ongenalo ucansi, okanye omunye engagculisekile khona ngokocansi. Kona kuyahlaleka, akuyona into engaze inenze nehlukane. Okubalulekile ukuthi nifunde nibe nezinye izindlela zokuzijabulisa.Xhumana nathi ku:Facebook: Mo&PhindiInsta: Mo_PhindiEmail:[email protected]",1
766,mistral:7b,"Izikhungo-ezihlawulwa kahle futhi ngempumelelo, zibonisa ukuthembeka nokuba neqiniso ekusebenzeni kwazo, lokhu kufaka isandla ekwenyuseni ukuthembeka kuhulumeni.",1
2531,mistral:7b,"Izinto zethu ezilungi le-zokugqoka isifonyo, zokuqhelelana kanye no kuhlanza izandla njalo kusisizile ukudlula ebungo zini bobhubhane. Kuseyizo izikhali zethu ezihamba phambili. (Machine-generated text)",1
1632,mistral:7b,"Kwemisebenzi lapha futhi njengamanje. Umzamo wokusungula imisebenzi ungumphumela wokubonisana okujulile neminyango kazwelonke, yezi fundazwe kanye nomasipala ukuze kwakhiwe ngokushe sha izinhlelo zomsebenzi ezizoqala ukusebenza noma zisatshalaliswe. Kodwa nguwe nabo umntu okubona ukuthi kulungile kakhulu, kodwa kukho kulungile ngokushesha izinhlelo zomsebenzi ezizoqala ukusebenza noma zisatshalaliswe.",1
2275,mistral:7b,"Ngikholwa-ke, ngu-babona iNkantolo Ekhethekile abonisa, sakhi kahle kahle ne siyasiguqa imiso.",1
3294,mistral:7b,"""Abantu abo babeleth' ikhawuleth' ukwesha isandla esikhaleni sekuphila, sakhe kulungile ukuthi bangabantu abaqaba ngu-zokunakekelwa kwempilo. Sizohamba izandla zabo ngensipho namanzi oku-ngenani imizuzwana engamakhulu-20, sakhe kulungile ukuthi bangabantu abaqaba bathinte imithi.""",1
695,mistral:7b,"Zangunaphakade, futhi akukho na-munye okufanele ukuthi abulawe ukusokwa. Kumele siqinisekise ukuthi abesilisa abasebasha ba-sokwa ngendlela ephephile. Sigqugquzelwa yimiphu-mela yocwaningo lwakamuva olumayelana nezindlela zoku-vikelwa kweSandulela ngculazi nguye.",1
533,mistral:7b,"""Isiqalo elwela amalungelo ezingane, Operation Bobbi Bear, isinxuse abesilisa, ikakhulu obaba ukuthi bazivikele izingane kungabi yibo abazidlwengulayo. Lokhu kulandela ukuboshwa komlisa (38) waseMfazazane, eMthwalume, osolwa ngokudlwengula indodakazi (14) yakhe angayizali nokusolwa ukuthi useze wayikhulelisa. Kuthiwa lo mlisa onengane eneminyaka emihlanu nonina wale ntombazane uqale ukuyidlwengula ineminyaka eyisishiyagalolunye. Lo mlisa obevele eNkantolo yeMantshi eMzumbe, uzophinde avele ngesonto elizayo lapho okulindeleke ukuthi afake isicelo sebheyili. Uphinde wanxusa abazali ukuthi bangagcini kuphela ngokunaka ezabo izingane kodwa banakekele nezingane zasemiphakathini abavela kuyo. Uthe lokhu akushoyo akusho ukuthi unina wale ngane ubengayinakekeli. Uphinde uNksz Ngcobo uthe omama kubalulekile ukuthi banakekele izingane zabo futhi baxoxisane nazo ukuze zikwazi ukubatshela uma kukhona izinkinga ezibhekene nazo.""",1
815,mistral:7b,"Izinkampani zikahulumeni ezifana neZezindiza zaseNingizimu Afrika, Uphiko Lohlelo LukaHulumeni Lwezokuxhumana Nokudluliswa Kolwazi kanye noMnyango Wokuqo qwa kweNtela eNingizimu Afrika ngokuhlanganisa.",1
1502,mistral:7b,"Izikapa labantu abehlukiswa ukuthi wabantu babo bangaphandle kwezivakashi eziphuma emazweni, bonke bathola ithuba lokufunda ngokudla kwesizulu.",1
2840,mistral:7b,Izinyoka zabantu beseFundazweni saseLimpopo uDkt Phophi Ramathuba akakho ngemama abaqelisa isibele esibebehambele umcimbi wokwethu kwegumbi lokuncelisa.,1
3064,mistral:7b,Izikhulu-ezi-22 932 ziyazi-kusukela ngo-08h00 ku-17h00 ngempelasonto yokubhalisa ukuthi wakavota.,1
1967,mistral:7b,"""Njalo ngosizo lwenkampani yakwa-BMW kuyingxenye yalokho kuphumelela"". ""Ukusuka manje kuya ku nyaka wezi-2025, sizabe sese ka izingane eziyisigidi kanye nentsha emhlabeni jikelele ngezinhlelo zemfundo ezifutha, nezigxile emakhonweni ngokuhambisa.""",1
2839,mistral:7b,"""Izinto zabo zabantu abahlala bakithi bakithi bayikho le indlela ezikhwenkhweni kwenzeka ngu-Ngqo ngqoshe Wesifundazwe.""",1
test_isizulu_00522,mistral:7b,"""Khula Nyoni, emaphiko phiko endizela ndawo zonke nalapho kungahlali khona ngisho ibhanoyo 🎉🎉🎉 Ukhozi FM, ngisenquthu kwavulamehlo emagundwaneni #UkhoziFM62 #UkhoziFMMbabs""",1
3578,mistral:7b,"Namanje phakathi kwezinhlanga zakuleli, ukuhlaliswa kwabantu ezingakulungele kahle ukuhlalisa abantu kanye nobubha. Laba bantu abasha bagcwele ukuzethemba futhi bayawazi amalungelo abo futhi abesabi naka ncane ukugcizelela ngokuhambisana.",1
test_isizulu_00441,mistral:7b,"""Ngikufuna ukwazi khona @username, uyabonga kakhulu, sizophila ngawo zalo @username, ngikuphela okungakwazi baphoxa.""",1
test_isizulu_00372,mistral:7b,"ngikwazi kodwa maqombane vula-vala skhwama senyanga yilo nalo mfene bayak'banga'bathakathi uma akasang'thandi uphakela amaphara 😂 @ Centurion, Gauteng ##url ngikwazi kodwa nalo mfene bayak'banga'bathakathi uma akasang'thandi uphakela amaphara 😂 @ Centurion, Gauteng ##url (responding to the user)",1
1202,mistral:7b,"Ukuqhubeka nokuqi nis' imizamo yethu yokulwa ne-nkohlakalo, ngimemezela ukubekwa kweMkhandlu Kazwelonke Oweluleka Ngokulwa Ne-nkohlakalo.",1
327,mistral:7b,"""Umsebenzi wethu, isiqalo esikhundleni, ngokuhambisana abantu ababalazi,"" yakho.",1
2001,mistral:7b,"Ngikhululeke lehlile izinga labantu abashonele emgwaqweni kula maholide, kepha iqiniso elinzima kakhulu yilo nje elokuthi babalelwa kw-1,600 abantu abashonile enyangeni nohhafu khona emigwaqweni yethu. Kuphinde kwethuse kakhulu ukuthi ba dlula izinkulungwane ngokuba:",1
train_isizulu_02803,mistral:7b,"@username nguwe usizakwa 😂😂😂 (Preserving meaning: You are laughing happily, Style and IsiZulu maintained)",1
train_isizulu_01833,mistral:7b,@username kubuhlungu kuthina sonke. ngikwazi amasende eshaya indlwabu kuzolunga.,1
train_isizulu_01766,mistral:7b,@username nguwe ku mix sdudla sangempela @username sijabona 🎉💃🕺🏽 kubona ngala eshowe #chillaz,1
