id,source,text,mgt
2432,qwen2.5:7b,"Kuhloswe ngalo ukudidi yela intuthuko yamakhono wezamabhizinisi emkhakhe ni wemfundo yasenyuvesi eNingizimu Afrika. Lokhu kubandakanya ukuba ngo somabhizinisi kwezemfundo, ukuthuthukiswa kosomabhi zinisi abayizitshudeni kanjalo nokuba ngosomabhizinisi.",1
train_isizulu_01466,qwen2.5:7b,@username stopped by to check out your latest tweet sisixolelehlole,1
2614,qwen2.5:7b,"Njengoba lolu bhubhane lungakhombisi zimpawu zokuphela maduzane, amabhi zinisi nabasebenzi basalokhu besengozini.",1
1669,qwen2.5:7b,"Enye imbangela umkhiqizo omncane wezolimo ngenxa yesimo sezulu esingesihle kahle esidalwa ukuguquguquka kwesimo sezulu, esifana nezikhukhula kanye nesomiso.",1
467,qwen2.5:7b,"""Aninodwa kulokho,"" kusho ungcweti we-zokusebenza kwengqondo emphakathini uZanele Ludziya waseSibhedlela i-Stikland esiseNtshonalanga Kapa. Ukushonelwa ngomthandayo akukaze kwaba yinto elula futhi kungavusa imizwa ehlukahlukene. ""Ziningi izimpawu""",1
3479,qwen2.5:7b,"Ngesikhathi ngivakashele eThekwini ngoMfumfu kowe zi-2019, maningi amabhizini si alapha ekhaya futhi bani ngi abasebenzisi bechwe ba abaphakamise izikhala zo zabo mayelana nendlela ichweba laseThekwini elise benza ngayo.",1
train_isizulu_01306,qwen2.5:7b,elika baba itiye ulenza ngephunduka teabags ungalikhiphi uzozikhiphela yena ufuna ukuqale elikhame lize linuke engathi imbiza iteabag 🤮 ##url,1
2122,qwen2.5:7b,"Ukwenza ngcono uhlelo lokufaka iziceloEmkhankasweni wokwenza ngcono indlela nenqubo yokufaka izicelo ezokwenza kube lula kubafakizicelo, uNgqongqoshe uNzimande uthi kulo nyaka, u-NSFAS uqalise izichibiyelo kuhlelo-kusebenza ukuqinisekisa ukufaka izicelo ezokwenza ngcono.",1
3079,qwen2.5:7b,"name-brand panty liners. Abantu abadala kufanele babuze ezitolo zangakubo ukuthi ngabe akhona yini amanani aphansi enzelwe izaguga zempesheni, ngamalanga athile, ekudleni okukhokhela intela.",1
train_isizulu_02313,qwen2.5:7b,@username isisondele iMonke pox,1
train_isizulu_00516,qwen2.5:7b,"kwasala kancane ngimshaye umfana egoli ethi ""fede"" mina ngizi tshela ukuthi uthi ""mfene""",1
train_isizulu_02761,qwen2.5:7b,ave kubihlula uk'bebhela nivale umlomo ##url,1
dev_isizulu_00613,qwen2.5:7b,yonke izi ingwenya iye nyoni eyiblessayo,1
dev_isizulu_00186,qwen2.5:7b,sibongeleke ku mazulu ngokunikelela imarrisburg u 3 points kuze kubuye ukuzethemba kubandluli @username,1
3131,qwen2.5:7b,UNgqongqoshe uPandor ume-mezela ukuthi uhulumeni usetshale izigidi zezigidi zamara ndi eziyi-7. 166 ukuze ukho khele imifundaze yezingane ezivela emindenini empofu kanye nezasemindenini ena bondli abenza imisebenzi eholela amaholo aphansi ezi ngena,1
test_isizulu_00535,qwen2.5:7b,@username abelungu ave bethanda ukudlala ngokufa,1
1942,qwen2.5:7b,"sobuso kumele semboze ikhala nomlomo ngokuphelele. Izifonyo zobuso akufanele zehliswe lapho umuntu ekhuluma, ekhwehlela noma ethimula.",1
1815,qwen2.5:7b,"Ngihlaba ikhwelo kuwona wonke amadoda nabesi fazane abasebenzela izwe lakithi nsuku zonke ukuthi baphinde bazinikele ezimi sweni zokungazibeki bona phambili kanye nokuletha izinsiza, nokukhumbula ukuthi ukuziphatha kwabo kumele ngazo zonke izikha thi kube",1
train_isizulu_02639,qwen2.5:7b,busi uhulumeni udayisile ngabantu abamnyama kumabhunu bayazichachazela nje ezweni lobaba basukumela phezulu la makufe ibhunu abamnyama bahudula izinyawo okukhimbisa ngokusobala asilutho kuhulumeni wethu @username,1
train_isizulu_02456,qwen2.5:7b,nalento embi oyfisela abanye ngeke yenzeke unkulunkulu akyona umngani kanyoko,1
train_isizulu_01433,qwen2.5:7b,@username sleeping so I cannot be at the door at night because of one who keeps waking me up but now stops as people are sleeping @username,1
1220,qwen2.5:7b,"Bekumele sicabange ukuthi ukuvaleleka emakhaya amavi-ki kuzosho ukuthini kubantu abasebenzayo abangezukukhokhelwa amaholo ajwayele-kile, kubantu abangasebenzi nakulabo abasafuna umsebe-nzi, kulabo abatohozayo, ku-labo abathengisa emgwaqeni, kulabo",1
1525,qwen2.5:7b,"Ukwelashwa kokukhulelwa okungekho esibelethweni ""Uma sekuhlonziwe uku-khulelwa okungekho esibe-lethweni kumele kwelashwe ukuze kuvinjwe, kungabe kusakhula, ngoba impilo yowesifazane ingaba se-ngozini uma ephuzile uku-thola ukwelashwa,"" kusho uDkt.",1
2423,qwen2.5:7b,Isikimu Somfundize UNgqongqoshe Pandor ukuqinisekisile ukuthi ukuqaliswa koku sebenza kwesikimu somfundize ku yaqhubeka nga phandle kwezinga.,1
3074,qwen2.5:7b,"UMashinini ucela bonke abathintekayo, kubalwa namaqembu ezepolitiki, imi nyango namabhizinisi ka hulumeni, abezindaba nezi nhlangano zomphakathi uku ba ziseke ukubhalisela ukuvo ta ngaphambi kokhetho.",1
1987,qwen2.5:7b,"Futhi uma sekusetshenziswa leli lungelo, kudingeka siqi niseke ukuthi asibeki amalungelo noma izimpilo zabanye engcupheni.",1
3330,qwen2.5:7b,"ningabhemi."" UMakhanda esaqala waye bhema usikilidi owodwa noma ababili ngelanga, kodwa kwabe sekwengezeka lokhu ngokuhamba kwesikhathi.",1
2900,qwen2.5:7b,"isigaba sobudala; ukulimala ngesikhathi ubelethwa, oku-fana nokuswelakala kwe-oksijini eyanele ngenkathi ubelethwa; ukubophana kwamamasela okudalwa imfiva, ukuvuvukala ko-buchopho, isifo solwembu lobuchopho noma isimungumungwana sobungane; kanye",1
train_isizulu_01358,qwen2.5:7b,"""uyiphakela kangaki imfene yakho ngosuku we macele?""",1
train_isizulu_02350,qwen2.5:7b,ingakho amabhunu ayesishaya 😐,1
625,qwen2.5:7b,"Selokhu kwethulwa uHlelo Lwesu Lukazwelonke (i-NSP) Lokulwa noDlame Olubhekiswe Kubulili Obuthile Nokubulawa Kwabesifazane (i-GBVF) ngowezi-2020, sekubekhona izingenelelo eziningana ekubhekaneni ne-GBV. Lokhu kubandakanya ukugu qulwa komthetho.",1
train_isizulu_01273,qwen2.5:7b,za Makhamnandi awangakanani alingene Oglomour nama model C khona esantongi ngicela isupport ngake zakwethu ##url,1
test_isizulu_00592,qwen2.5:7b,@username Kante sijolela uku bhebha?,1
train_isizulu_01602,qwen2.5:7b,"on-some ""uzobhebheka-wena-u-yezwa"" 😂😂😂😂😂-kodwa-yini-kim-wabantu🤣🤣🤣",1
train_isizulu_01717,qwen2.5:7b,@username accepted challenge 100% @username #chillas,1
train_isizulu_00582,qwen2.5:7b,@username 😂 sengiqala nokucabanga ukuthi ibhunu,1
192,qwen2.5:7b,Inkundla yokusebenzisana kucwaningo lwezamandla lwe-BRICS izoba usizo olukhulu nesikhathi sibhalisa imithombo yethu yezamandla.,1
test_isizulu_00610,qwen2.5:7b,#isidlosasekuseni @username kodwa akuve ingiqeda le clip lakhona uncebz ethi usaba kabi ukubiza igama isitabane 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣ngichazwa impendulo vele ngiphele👌👌👌👌👌,1
3221,qwen2.5:7b,"Izingxenye ezilungiswayo njengamanje ibanga elinga makhilomitha (km) ayi-19 kusuka e-Cato Ridge ukuya e-Dardanelles, eyaziwa ngokuthi i-Umlaas Road; ingxenye engama-26.6 km ukusuka e-Dardanelles Interchange kuya e-Lynnfield Park; kanye nebanga elingama-30",1
train_isizulu_00160,qwen2.5:7b,nice mix kungulwesihlanu siphuma kwa mlungu ezweni lika corona @username #sisonkedrive,1
train_isizulu_00692,qwen2.5:7b,kodwa ngamla#generations # ufuna kwasani awuyile ngokuyosiza usufuna icompany kamawande wawukhona bo!,1
1981,qwen2.5:7b,"Ngokulinganayo, abantu bakithi babonise ukuzi nikela kwabo ekuthobe -leni imithetho yezempilo no kuqhelelana. Futhi bayabona ukuthi kumele baqhubeke nokugwema imibuthano emikhulu.",1
1971,qwen2.5:7b,"Inkolo idlala indima ebalu lekile ezimpilweni zezigidi zabantu baseNingizimu Afrika ka, ukukhonza kwebandla kuyingxenye ebalulekile yenkolo yabo.",1
257,qwen2.5:7b,"MHLELI: Kwelingashayi eceleni ake ngiphawule ngemikhuba eyenziwa abantu abaya ezinkonzweni zemingcwabo. Uma kuqala kungena inkonzo yomngcwabo kuyaye kube nomphathi wohlelo oqala ngokuzethula asho ukuthi ungubani wakwabani. Uma esezethulile ungena ohlelweni. Baye benze izinto ezingefani-ke ngoba omunye ubiza lonke uhlu lwezikhulumi nezihloko ezizokhuluma ngaphansi kwazo, omunye avele aqale uhlelo. Kunento engiphatha kabi eyenziwa abasuke besenkonzweni. Bahlala kungaphumi noyedwa uma kusaqhubeka uhlelo zize ziphele izikhulumi, kuthi uma ophethe uhlelo eselubuyisela kobaba abazosikhonza ngeZwi leNkosi ubone sebephuma abantu. Uma ubafica phandle ubathola sebezixoxela abanye sebebhema. Kwabangwani neZwi leNkosi ngoba lingukuphila? Enkonzweni ngaphakathi kusala omama abaningi nedlanzana labesilisa. Uma ubheka emnyango ubona kumiwe sekuyizixongololo, ungaphika ukuthi kusemngcwabeni ungathi kusephathini. Uma kunethaveni eduze abanye bazithengela utshwala baphuze. Ishumayela inceku yeNkosi ize ijuluke ishumayeza izihlalo zasehholo. Ubani kanti osuke eshunyayezwa phakathi kosedlulile emhlabeni nathi esiphilayo? Abantu okumele bezwe iZwi yithina esisaphila hhayi ongasekho ngoba yena usewuqedile owakhe umsebenzi, indaba isisele nathi. Imisiko yasemishadweni isigqokwa emingcwabeni, angazi noma kwenziwa wukuthi imishado inqabile yini. Ukudla baze baphinde amapuleti sengathi umuntu usedlela ukulala. Edmund NgcoboE-Hammarsdale",1
train_isizulu_01685,qwen2.5:7b,"...isiyalo sikayihlo,... umthetho kanyoko. ngoba kuyigoda elikhangayo ekhanda lakho nomgexo omuhle entanyeni yakho. Prov 1:8,9.",1
3257,qwen2.5:7b,Ukhuluma ngesidingo senqubomgomo yezomnotho eyenza umnotho wentando yeningi labantu futhi udale namathuba omsebenzi akhiqizayo ngamaholo aphilisayo kubo bonke abantu baseNingizimu Afrika.,1
train_isizulu_02451,qwen2.5:7b,@username 😂😂 Thina mazulu singa la kungangenwa khona.. iyini nje ilist😂,1
train_isizulu_03036,qwen2.5:7b,#dear_mthakathi your letter to find me I am well hope you are too,1
train_isizulu_02791,qwen2.5:7b,lmoko uyi'slime##url,1
train_isizulu_00241,qwen2.5:7b,awsuka madoda umfoka wolowolo mfene beybanga abathakathi skiginesangena ngenhla kwamakhwekazi jijimbana lonebala ekhanda @username #wnb,1
1907,qwen2.5:7b,UMongameli uRamaphosa uzophinde aye ePhalamende ukuyonxenxa ezinye izinsiza.,1
1616,qwen2.5:7b,"kwezedijithali, lo mzamo uzohlinzeka ngesivinini so-kusebenza kwe-inthanethi, esingabizi kakhulu kuma khaya anemalingeniso enca ne ngokusebenzisa uxhaso olusha lwezokuxhumana nokufakwa kwe-WiFi yamahhala emphakathini. Njengoba izwe lethu lilulama kubhubhane",1
2925,qwen2.5:7b,"Uma kwenzeka sindi into ezosikhumbuza isidingo sokuthi siqaphelisise, kumele sibheke izigameko zaka muva ezenzeke endaweni engamakhilomitha ayizinku lungwane e-New Zealand.",1
553,qwen2.5:7b,"USOTSWEBHU we-ANC ePhalamende, uMnuz Jackson Mthembu, uthi kumele ziphakanyelwe izinsolo 'ngetulo' lokuketulwa kukamengameli weqembu uMnuz Cyril Ramaphosa okubikwe ngazo ngempelasonto. Ngokombiko ophume ephepheni lesiNgisi langeSonto, kuthiwa obengumengameli, uMnuz Jacob Zuma, uba nemihlangano esesithe nalabo ababemeseka okubalwa kubo uNobhala-jikelele we-ANC uMnuz Ace Magashule, Mnuz Supra Mahumapelo obenguNdunankulu waseNorth West, uMnuz Thanduxolo Sabelo, Nksz Dudu Myeni nabanye ngenhloso yokuketula uRamaphosa. Ngokombiko kuthiwa uZuma nalaba baholi bake bahlangana ehhotela laseThekwini, iMaharani. Iphephandaba lize lakhipha nesithombe esiveza uZuma, Mahumapelo noMagashule. ""Leli tulo elisolwayo, ngeshwa elimbandakanya noNobhala we-ANC uMnuz Ace Magashule, lidicilela phansi imizamo yobumbano ku-ANC,"" kusho uMthembu ngeSonto. Uqhube wathi labo abasolwa ngokuthinteka kuleli tulo badicilela phansi umkhankaso we-ANC njengoba kubhekwe okhethweni luka 2019. The@SundayTimesZAstory today alleging "" a plot to oust our President@CyrilRamaphosa"" deserves urgent attention by@MYANCNEC . The alleged clandestine plot, which regrettably includes the SG, comrade Ace Magashule, undermines the unity and renewal efforts of the ANC. — Jackson Mthembu (@JacksonMthembu_)September 9, 2018 More seriously disturbing in the alleged clandestine plot is the undermining of our state in its efforts to fight and reverse impacts of ""state capture"". Those involved in this plot also want to undermine the ANC 2019 election campaign so as to produce disastrous results — Jackson Mthembu (@JacksonMthembu_)September 9, 2018 My posts on this matter has been preceded by ""the alleged plot"". There's no way that an ANC member dedicated to our movement's unity and renewal programs, its efforts to fight corruption and decisively win the 2019 elections, would keep quiet when it is allegedly attacked. — Jackson Mthembu (@JacksonMthembu_)September 9, 2018 Esitatimendeni esithunyelelwe abezindaba izolo, unobhala we-ANC KwaZulu-Natal, uMnuz Thanduxolo uSabelo uzichithile lezi zinsolo wathi zihlose ukungcolisa igama lakhe njengoba kubhekwe engqungqutheleni yokukhetha ubuholi obusha be-ANCYL kuzwelonke ngo-Okthoba. ""Ngiwufundile umbiko wephephandaba okhuluma ngomhlangano lapho kuthiwa bekwakhiwa itulo lokuketula umengameli uRamaphosa. Ngifuna ukukubeka kucace ukuthi angikaze ngibe yingxenye yalowo mhlangano futhi angisiyo ingxenye yetulo lokuketula,"" kusho uSabelo. Uthe ukholwa wukuthi inhloso yalo mbiko wukuzama ukungxolisa igama lakhe ukuze intsha ingamethembi njengoba beya engquqngqutheleni. USabelo uphakanyiselwe esikhundleni sokuba ngumengameli we-ANCYL njengoba lolu phiko luya engqungqutheleni. Isikhundla usibanga noMnuz Reggie Nkabinde. USabelo waseMbumbulu uthwelwe ngeqoma njengoba esekwa yizifundazwe ezinkulu kunazo zonke ezweni, iKZN neMpumalanga emkhankasweni wakhe wokuhola intsha. I-ANC Women's League nayo ngesonto ikhiphe isitatimende ichitha umbiko ngetulo. ""Sekusondele ukhetho lwango-2019, izintatheli ezifana noQaanitah noJeff asezikhohlwe yimigomo elawula izintatheli zizoqinisa izindaba ezingelona iqiniso njengendlela yokuhlukanisa i-ANC,"" kusho uNobhala-jikelele we-ANCWL uNkk Meokgo Matuba, naye igama lakhe elibandakanyiwe kumbiko wephephandaba langeSonto.",1
3041,qwen2.5:7b,"ezi mbalwa, umkhankaso we thu wokutshalwa kwezi mali usaqhubeka. Ngisho namaphakathi kwesimo somnotho esiyinselelo esi dalwe wubhubhane lweCOVID-19, esabhebhe thekiswa udlame nezidube ezenzeka ezingxenyeni ezithile zezifundazwe i-KwaZulu-Natali kanye",1
686,qwen2.5:7b,"selufake isandla ekwehliseniinani labantu ababulawa yiAIDS ngamaphesenti angama-60. Se-kube nokwehla ngamalengiso ukushona kwabantu abasha okuhlobene ne-HIV. Kube lula ukwehlisa inani la-bashonayo ngoba, sisebenzisana nalabo ababambe iqhaza, siqalise",1
949,qwen2.5:7b,State – u-Ena Liebenberg— 051 410 6029 - eliebenberg@npa.gov.za Gauteng (e-Johannesburg) Gauteng (e-Johannesburg) – u-Asewa Fundi – 011 220 4085 – afundi@npa.gov.za Gauteng (ePitoliGauteng (ePitoli)) – u-Esther Kabini – 012 351 6713 – ekabini@npa.gov.za,1
1800,qwen2.5:7b,"nesikhungo iFusion Centre, lolu phiko luzo siza ukuthola abasebenzi abasemacaleni aseqhulwini ukuthi baphenywe yizipha thimandla zokubunzeka.",1
614,qwen2.5:7b,"Ngenkathi kuhlolwa ku-tholakale ukuthi i-NSNP ihlinzeka abantu abalungi-selela abafundi ukudla ben-gaholelwa, abangaphezu kwezi-50 000 minyaka yon-ke, ngethuba lokukhokhe-",1
1657,qwen2.5:7b,kokwelashwa. Izimo lapho umshushisi anganqaba ukushushisa uma amacala enziwe ngaphansi koMthetho ochitshiyelwe noma ukusula icala uma kufaka phakathi ukulimala noma lapho kukhona isikhali esasetshenziswa ukusabisa ummangali. Uma mhlawumbe ukuchitshiyelwa,1
dev_isizulu_00098,qwen2.5:7b,"60/40%? No, nomkucaciswa ukuthi kuthiwa u 90/10%.......sibonakala igqibelo yazi. Qomani asikwazi #uzalo",1
1128,qwen2.5:7b,anyuse amamaki akhe ezibalo uku-ze afaneleke ukwenza lolo hlelo lomkhakha wezifundo. Abantu abangazange ba-phumelela umatikuletsheni wabo futhi abafuna ithuba lesibili ukuze baphase.,1
train_isizulu_00020,qwen2.5:7b,"awashuluni. we just aren't ama bhari, iy'nyoni ezinya imali, osebentini, olwatha. ngeke sondle oxubh'-agwinye. ungafa!",1
925,qwen2.5:7b,"Uma ngabe ngihlonzwa nje-ngone COVID-19, kumele ngi hlale isikhathi esingakanani endaweni yokuhlala ngawedwana? Abantu abahlonzwe njenge-bane COVID-19, kepha abangena zo izimpawu, kumele baqhubeke bahlale endaweni yokuhlala ngawedwana ekhaya noma",1
3270,qwen2.5:7b,"Ziningi ezinye izindlela uhulumeni afaka ngazo isandla ngqo ekudaleni amathuba omsebenzi, okuhlanganisa ukutshalwa kwezimali okukhulunyelwa kwingqalasizinda, ukusungulwa kwezindawo zomnotho ezikhetekile kanye nokwesekwa kwezimboni eziqashe abasebenzi abaningi.",1
train_isizulu_02613,qwen2.5:7b,umedleyi imidandana manje kodwa ntambama uzobhebheka phezu kwe-campmaster 😂,1
2785,qwen2.5:7b,L'ukwenyusa izinga loku phuza utshwala noma ukusetshenziswa kwezidakamizwa.,1
1335,qwen2.5:7b,"Wami uthe kufanele ngithole umuthi othile wokuhlanza isisu somntwana wami. Ingabe lokhu kubalulekile? Impendulo: Umthubi, oku ngubisi lokuqala oluphuma ebeleni emuva kokubeletha, lukhuculula ijengezi esiswini somntwana. Angeke udinge muthi ukuthi",1
719,qwen2.5:7b,"KUSAME nse ukusebenza kwamatekisi erenki yaseMlaza, iMNR naseNgonyameni njengoba ososeshini bakulezi zindawo bengavumelananga emhlanganweni kulandela ukubulawa kwabashayeli abangaphansi kwasoseshini uMNR eMlaza. NgoLwesibili ntambama kubulawe abashayeli bamatekisi ababili kwizigameko ezehlukene. Umshayeli oyedwa udutshulwe ka-D kanti omunye udutshulwe kwa-M.Kuthiwa ukubulawa kwalaba bashayeli kulandela ukubangwa kwemizila phakathi kososeshini ababili iMNR Taxi neNgonyameni Taxi. Kuthiwa osomatekisi bakwaMNR banqabele amatekisi aseNgonyameni ukuthi asebenzise umgwaqo odlula eMlaza uma beya eThekwini nokusolwa ukuthi yikho okususe lolu thuthuva. Izolo ososeshini iMNR Taxi neNgonyameni Taxi babe nomhlangano obulawula yisifunda iNingizumu 2.UNobhala weNingizimu 2, uMnuz Mandla Malishe, uthe baphume bedangele kulo mhlangano njengoba kungabanga nokuzwana kulabo soseshini. ""UMnyango wezokuThutha usungenelele kulolu daba njengoba uze wasiyalele ngokumele sikwenze ukuze sixazulule lolu daba, kodwa umhlangano awubanga nenqubekela phambili njengoba kugejane amazwi kulabo soseshini,"" kusho uMalishe. Isolezwe latshelwa umthombo walo ukuthi usoseshini waseNgonyameni uneminyaka wacela ukuncikiswa owaMNR. ""Ubudlelwana bube muncu ngoba usoseshini waseNgonyameni awuyinyusanga imali yokugibela kule nyanga, uMNR uyinyuse ngo50c kubagibeli abaya ngaphakathi eMlaza, kwabaya eThekwini inyuke ngo R1,"" kusho umthombo. Umthombo uthe ukunganyuswa kwemali kwamatekisi aseNgonyameni kuthathwe ngendlela yokudla umsebenzi wakwaMNR kwabe sekukhishwa umyalelo wokuthi bengabe besaguduza emzileni ohamba uMNR, bahambe ngoMangosuthu Highway. Amatekisi awabonwa erenki yakuMNR emva kokudutshulwa kosomatekisi, kanti abagibeli bagibela amabhasi, abanye bagibela awakwa-E, F nakwa-G. UMnuz Sifiso Shangase, oyimenenja ehhovisi leSantaco KwaZulu-Natal, ucele labo soseshini ukuthi baxoxisane. ""Njengoba siyimboni yamatekisi sikhona ukusiza umphakathi, ngakho uma lungaxazululwa lolu daba umphakathi uyahlukumezeka,"" kusho uShangase.",1
1564,qwen2.5:7b,Isinkwa esimhlophe Ufulawa omhlophe Ufulawa wamakhekhe Imikhiqizo eqondene nokuya esikhathini kwaba ntu besifazane Umfaniswano wesikole Amanabukeni Le thimba laphinde lakhu thaza uMnyango Wezezimali Kuzwelonke ukuthi uqiniseki se ukuthi zonke izinzuzo,1
train_isizulu_02693,qwen2.5:7b,@username inkomo yona le yenhlawulo 😂,1
1406,qwen2.5:7b,Labo abafisa ukunikela abaneminyaka ephakathi kweyi-18 kanye nengama-55 bangasiza uSenamela kanye nabanye abaningi abadinga ukunikelelwa ngokuthi ba bhalise kwiwebhusayithi yeSunflower Fund.,1
train_isizulu_00672,qwen2.5:7b,@username Heshe nkunzi liyabuza ikhazeni lithi ungubongakhi ??,1
3451,qwen2.5:7b,ULebogang Maseko was recorded at WOF where her words addressed the audience and inspired people to continue working hard despite challenges.,1
671,qwen2.5:7b,odokotela base-Cuba abanga-ma-217 ezweni lonke jikeli.,1
1930,qwen2.5:7b,"""Sengigunyaze i-SANDF ukuthi ilethe abanye abasebenzi, iziqukathi zamanzi nezinsiza zokuhlanza kanye nonjiniyela abazosiza ukubuyisa ugesi namanzi,"" kusho yena.",1
train_isizulu_00982,qwen2.5:7b,areYouThisBillAmadodakaziWethuBabeOmahoshaSexWorkersKwesiqondoNithiIsPrimitiveOrOutdated🤷🏾🤷🏾,1
train_isizulu_01652,qwen2.5:7b,@username yini ekhalayi mlungu?,1
dev_isizulu_00632,qwen2.5:7b,@username phambili ngesintu sethu mazulu phambiliiiiiiiiiiiiiii,1
test_isizulu_00579,qwen2.5:7b,"umuntu ahlulwe wukuguqa 5 minutes athandaze kodwa kwi dog style uze agwaze phansi ngengono yebele, ididi linyakaza emoyeni efenda 😕😉😉",1
627,qwen2.5:7b,"BAFUNA kuboshwe umshayeli wetekisi abamsola ngokudala ingozi abomndeni obhubhe ngesikhathi imoto yawo ishayisana netekisi eBhamshela ngempelasonto.Kule ngozi eyenzeke ngoMgqibelo ebusuku kushone uMnuz Sphamandla Madlala, ingoduso yakhe uNksz Banothile Jili nendodana yabo uWandile Madlala, obefunda uGrade 5 nengane yakwamakhelwane eneminyaka emine. Bonke laba ngabaseTrustfeed.Kuthiwa bebephuma ekhweni likaMadlala, beyoshiya izimpahla zesikole zengane yabo ehlala koninalume, bese bebuyela emzini wabo eTrustfeed ngesikhathi kwenzeka le ngozi.UMadlala ubeshayela imoto encane abebehamba ngayo kanti kuthe sebeseBhamshela bashayisana netekisi. Umshayeli wetekisi uphuthunyiswe esibhedlela esesimeni esibi.Ngokusho kukamfowabo kaMadlala omdala uMnuz Thulani “Thu” Madlala, bafuna umshayeli wetekisi eshayisane nemoto kamfowabo aboshwe.“Abafowethu abashayela amatekisi kumele baqikelele emgwaqweni njengoba sithole ukuthi umshayeli wetekisi ubesika endaweni engafanele, ehamba nangesivinini esiphezulu wazithela phezu kwemoto kamfowethu, washona wonke umndeni kamfowethu nengane yakwamakhelwane abebehamba nayo. Njengomndeni sifuna ubulungiswa kuleli cala, sifuna umshayeli wetekisi aboshwe ngokushona kwalaba bantu abane,” kusho uMadlala.Uthe umfowabo naye oshayela amatekisi eVerulam ubewukhonzile kakhulu umndeni wakhe njengoba bebephuma kohambisela enye ingane yakhe yomfana efunda esikoleni esiseduze koninalume izimpahla zesikole.“Sishayelwe ucingo sesitshelwa ukuthi balimale engozini. Bebesanda kusuka ekhweni likamfowethu, kutshelwe bona kuqala ngale ngozi nathi sabe sesibikelwa. Namanje kusenzima ukwamukela ukuthi umfowethu uhambe kabuhlungu kangaka nomndeni wakhe ngosuku olulodwa,” kusho uMadlala.Okhulumela amaphoyisa KwaZulu-Natal uColonel Thembeka Mbele uthe kuvulwe amacala amane okubulala ngokungenhloso. “Kushayisane imoto encane netekisi ngabo-8 ebusuku, kwashona abane. Umshayeli wetekisi ulimalile wabe esephuthunyiswa esibhedlela. Amaphoyisa aseNsuze aphenya amacala okubulala ngokungenhloso. Imbangela yale ngozi ayaziwa, kusaphenywa,” kusho uCol. Mbele.Khonamanjalo eCrammond ngaphandle kwaseMgungundlovu kulimale abantu abathathu kulandela ukushayisana kwemoto encane neveni. Le ngozi yenzeke emgwaqweni uR33. Abezimo eziphuthumayo baka-ER24 bathe bafike endaweni yesigameko izimoto zisaphazekile zagcwala umgwaqo. Owesilisa oneminyaka engu-50 kuthiwa kade evalelekile emotweni yakhe. Kusetshenziswe izindlawu ukutakula.Abalimele balashiwe, baphuthunyiswa ezibhedlela eziseduze.",1
3273,qwen2.5:7b,Sendisa isikhuthazo sentela yokuqasha futhi sibheka ezinye izinguquko zomthetho ukuze kube lula kumabhizinisi amancane ukuqasha abantu abaningi.,1
2343,qwen2.5:7b,"ngokusemthethweni, okwakumeme-zela inkathi entsha yokuhwe-belana ezwenikazi lase-Afri-ka kanye nokuhlanganyela kwezomnotho.Ngisho nangaphansi kwezi-mono ezinzima ezidalwe ubhubhane, izwekazi liphokophele phambili nephu-pho ‘lokuthulisa izibhamu’ ezwenikazi.",1
train_isizulu_01779,qwen2.5:7b,kwenziwa njengeke ninay'nyoni. 🔥🔥🔥🔥 ##url,1
308,qwen2.5:7b,"nezifundo zokuqala emsebenzini yazo. Njengohulumeni, sesibeke emahlombe ethu umsebenzi wokwenza ngcono izinga lokunakekela nokuqinisekisa ukuthi izinsizakusebenza zikhona ezikhungweni ze-ECD ukuze zizoqhuba imisebenzi efanele yabantwana abancane",1
dev_isizulu_00082,qwen2.5:7b,angaz ngingay'chaza njan kodwa 'inkomo' ngakwenzeka ukuchecke ikhekhe...,1
1833,qwen2.5:7b,Ukuze benze umsebenzi wabo wobuqhawe nobuqhawekazi badinga ukuthi sibeseke futhi sibavikele ngokuba-hlinzeka ngezinsizakusebenza zokuzivikela (ama-PPE).,1
272,qwen2.5:7b,"""Umhlaba wemfuyo yabo."" Wengeze ngokuthi abase benzi abamnyama basema pulazini baxhashazwa futhi bahlukunyezwa endaweni eyayaziwa nge-Northern Transvaal phambilini.",1
3531,qwen2.5:7b,iphupho lakhe ukusiza abantu aba-hlaselwe ububha emphakathini wangakubo ngokubanika amakhono futhi abaqashe nje-ngoba ibhizinisi lakhe lisaqhubekile likhula.,1
1805,qwen2.5:7b,"Abasebenzi bakahulumeni abambalwa eminyakeni eyedlule bebecabanga ukuthi ukwenza ibhizinisi noma ukuzuza ngokungafanele kuHulumeni kuvumelekile kubona, kubangani babo kanye nakwimindeni yabo, uma nje kungaphulwanga umthetho. Kumele senze konke",1
